Designer,Work,Type,Status,SourceURL,LocalPath,Notes
morris,William_Morris,Target,NotFound,,images/morris/William_Morris.jpg,No match in category
Giorgetto Giugiaro,giugiaro_alfa_romeo_brera,Target,NotFound,,images/giugiaro/giugiaro_alfa_romeo_brera.jpg,No match in category
Giorgetto Giugiaro,giugiaro_audi_80,Target,NotFound,,images/giugiaro/giugiaro_audi_80.jpg,No match in category
Giorgetto Giugiaro,giugiaro_bmw_m1,Target,NotFound,,images/giugiaro/giugiaro_bmw_m1.jpg,No match in category
Giorgetto Giugiaro,giugiaro_delorean_dmc12,Target,NotFound,,images/giugiaro/giugiaro_delorean_dmc12.jpg,No match in category
Giorgetto Giugiaro,giugiaro_fiat_panda,Target,NotFound,,images/giugiaro/giugiaro_fiat_panda.jpg,No match in category
Giorgetto Giugiaro,giugiaro_lexus_gs,Target,NotFound,,images/giugiaro/giugiaro_lexus_gs.jpg,No match in category
Giorgetto Giugiaro,giugiaro_lotus_esprit,Target,NotFound,,images/giugiaro/giugiaro_lotus_esprit.jpg,No match in category
Giorgetto Giugiaro,giugiaro_nikon_f3,Target,NotFound,,images/giugiaro/giugiaro_nikon_f3.jpg,No match in category
Giorgetto Giugiaro,giugiaro_portrait,Target,NotFound,,images/giugiaro/giugiaro_portrait.jpg,No match in category
Giorgetto Giugiaro,giugiaro_vw_golf_mk1,Target,NotFound,,images/giugiaro/giugiaro_vw_golf_mk1.jpg,No match in category
Giorgetto Giugiaro,1962 Ferrari 250 GT Bertone sn3269GT Giugiaro and wood.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/a/a4/1962_Ferrari_250_GT_Bertone_sn3269GT_Giugiaro_and_wood.jpg,D:\history of id course\images\_extras\giugiaro\1962_Ferrari_250_GT_Bertone_sn3269GT_Giugiaro_and_wood.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Giorgetto Giugiaro,1963 Corvair Testudo drawing Bertone Giugiaro.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/c/c8/1963_Corvair_Testudo_drawing_Bertone_Giugiaro.jpg,D:\history of id course\images\_extras\giugiaro\1963_Corvair_Testudo_drawing_Bertone_Giugiaro.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Giorgetto Giugiaro,1970-Giugiaro-Porsche-Tapiro.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/a/a2/1970-Giugiaro-Porsche-Tapiro.jpg,D:\history of id course\images\_extras\giugiaro\1970-Giugiaro-Porsche-Tapiro.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Giorgetto Giugiaro,1992-04-23 Torino auto designers dal Italia.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/3/3e/1992-04-23_Torino_auto_designers_dal_Italia.jpg,D:\history of id course\images\_extras\giugiaro\1992-04-23_Torino_auto_designers_dal_Italia.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Giorgetto Giugiaro,GiorgettoGiugiaro (cropped).jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/4/48/GiorgettoGiugiaro_%28cropped%29.jpg,D:\history of id course\images\_extras\giugiaro\GiorgettoGiugiaro__cropped_.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Giorgetto Giugiaro,GiorgettoGiugiaro.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/6/62/GiorgettoGiugiaro.jpg,D:\history of id course\images\_extras\giugiaro\GiorgettoGiugiaro.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Giorgetto Giugiaro,Giugiaro, bicchiere da vodka, 1996.JPG,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/b/bf/Giugiaro%2C_bicchiere_da_vodka%2C_1996.JPG,D:\history of id course\images\_extras\giugiaro\Giugiaro__bicchiere_da_vodka__1996.JPG,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Marc Newson,Vanessa Friedman and Marc Newson (5804327693).jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/2/2a/Vanessa_Friedman_and_Marc_Newson_%285804327693%29.jpg,D:\history of id course\images\_extras\newson\Vanessa_Friedman_and_Marc_Newson__5804327693_.jpg,Extra Image
Christopher Dresser,A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/0/01/A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg,images/dresser/A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Marc Newson,1952 Ferrari 225 S Vignale sn0198ET at 2012 Mille Miglia.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/5/52/1952_Ferrari_225_S_Vignale_sn0198ET_at_2012_Mille_Miglia.jpg,D:\history of id course\images\_extras\newson\1952_Ferrari_225_S_Vignale_sn0198ET_at_2012_Mille_Miglia.jpg,Extra Image
Christopher Dresser,Christopher_dresser%2C_per_coalbrookdale_company_of_ironbridge%2C_guardaroba%2C_inghilterra_1870_ca,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/0/06/Christopher_dresser%2C_per_coalbrookdale_company_of_ironbridge%2C_guardaroba%2C_inghilterra_1870_ca.jpg,images/dresser/Christopher_dresser%2C_per_coalbrookdale_company_of_ironbridge%2C_guardaroba%2C_inghilterra_1870_ca.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Christopher_Dresser00,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/b/b4/Christopher_Dresser00.jpg,images/dresser/Christopher_Dresser00.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Christopher_Dresser_-_Sidewall_-_Google_Art_Project,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/4/4c/Christopher_Dresser_-_Sidewall_-_Google_Art_Project.jpg,images/dresser/Christopher_Dresser_-_Sidewall_-_Google_Art_Project.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,christopher_dresser_candlesticks,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/0/01/A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg,images/dresser/christopher_dresser_candlesticks.webp,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,christopher_dresser_claret_jug,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/0/01/A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg,images/dresser/christopher_dresser_claret_jug.webp,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,christopher_dresser_finger_bowl,Target,NotFound,,images/dresser/christopher_dresser_finger_bowl.webp,No match in category
Christopher Dresser,christopher_dresser_oil_and_vinegar_cruet,Target,NotFound,,images/dresser/christopher_dresser_oil_and_vinegar_cruet.webp,No match in category
Christopher Dresser,christopher_dresser_portrait,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/0/01/A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg,images/dresser/christopher_dresser_portrait.webp,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,christopher_dresser_sifter,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/0/01/A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg,images/dresser/christopher_dresser_sifter.webp,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,christopher_dresser_sugar_bowl,Target,NotFound,,images/dresser/christopher_dresser_sugar_bowl.webp,No match in category
Christopher Dresser,christopher_dresser_teapot,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/0/01/A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg,images/dresser/christopher_dresser_teapot.webp,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,christopher_dresser_toast_rack,Target,NotFound,,images/dresser/christopher_dresser_toast_rack.webp,No match in category
Christopher Dresser,christopher_dresser_tureen,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/0/01/A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg,images/dresser/christopher_dresser_tureen.webp,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,christopher_dresser_watering_can,Target,NotFound,,images/dresser/christopher_dresser_watering_can.webp,No match in category
Christopher Dresser,Dresservanda,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/d/d7/Dresservanda.jpg,images/dresser/Dresservanda.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,dresser_teapot,Target,NotFound,,images/dresser/dresser_teapot.jpg,No match in category
Christopher Dresser,dresser_toast,Target,NotFound,,images/dresser/dresser_toast.jpg,No match in category
Christopher Dresser,Length_of_woven_wool_and_silk_MET_AR1378,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/6/64/Length_of_woven_wool_and_silk_MET_AR1378.jpg,images/dresser/Length_of_woven_wool_and_silk_MET_AR1378.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Piece_MET_DP17542_1995.252,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/4/4d/Piece_MET_DP17542_1995.252.jpg,images/dresser/Piece_MET_DP17542_1995.252.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Wilhelm Wagenfeld,wagenfeld_bauhaus_lamp,Target,Success,https://upload.wikimedia.org/wikipedia/commons/7/7b/Buch_mit_Wagenfeld_Tischlampe.jpg,images/wagenfeld/wagenfeld_bauhaus_lamp.jpg,Match: File:Buch mit Wagenfeld Tischlampe.jpg
Christopher Dresser,Reptilian_Fabric,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/c/cc/Reptilian_Fabric.jpg,images/dresser/Reptilian_Fabric.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Side_chair_MET_DT3787,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/1/16/Side_chair_MET_DT3787.jpg,images/dresser/Side_chair_MET_DT3787.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,wedgwood vase,Target,NotFound,,images/dresser/wedgwood vase.jpg,No match in category
Christopher Dresser,A Victorian 'Komai' solid silver water jug by Christopher Dresser, c.1880.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/0/01/A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg,D:\history of id course\images\_extras\dresser\A_Victorian__Komai__solid_silver_water_jug_by_Christopher_Dresser__c.1880.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,The art of decorative design (IA artofdecoratived00dres).pdf,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/6/66/The_art_of_decorative_design_%28IA_artofdecoratived00dres%29.pdf,D:\history of id course\images\_extras\dresser\The_art_of_decorative_design__IA_artofdecoratived00dres_.pdf,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Christopher Dresser - Sidewall - Google Art Project.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/4/4c/Christopher_Dresser_-_Sidewall_-_Google_Art_Project.jpg,D:\history of id course\images\_extras\dresser\Christopher_Dresser_-_Sidewall_-_Google_Art_Project.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Christopher dresser, per coalbrookdale company of ironbridge, guardaroba, inghilterra 1870 ca.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/0/06/Christopher_dresser%2C_per_coalbrookdale_company_of_ironbridge%2C_guardaroba%2C_inghilterra_1870_ca.jpg,D:\history of id course\images\_extras\dresser\Christopher_dresser__per_coalbrookdale_company_of_ironbridge__guardaroba__inghilterra_1870_ca.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Christopher Dresser00.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/b/b4/Christopher_Dresser00.jpg,D:\history of id course\images\_extras\dresser\Christopher_Dresser00.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,ChristopherDresser.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/2/2c/ChristopherDresser.jpg,D:\history of id course\images\_extras\dresser\ChristopherDresser.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Dresservanda.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/d/d7/Dresservanda.jpg,D:\history of id course\images\_extras\dresser\Dresservanda.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Length of woven wool and silk MET AR1378.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/6/64/Length_of_woven_wool_and_silk_MET_AR1378.jpg,D:\history of id course\images\_extras\dresser\Length_of_woven_wool_and_silk_MET_AR1378.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Piece MET DP17542 1995.252.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/4/4d/Piece_MET_DP17542_1995.252.jpg,D:\history of id course\images\_extras\dresser\Piece_MET_DP17542_1995.252.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Reptilian Fabric.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/c/cc/Reptilian_Fabric.jpg,D:\history of id course\images\_extras\dresser\Reptilian_Fabric.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Christopher Dresser,Side chair MET DT3787.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/1/16/Side_chair_MET_DT3787.jpg,D:\history of id course\images\_extras\dresser\Side_chair_MET_DT3787.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Wilhelm Wagenfeld,wagenfeld_egg_coddler,Target,Success,https://upload.wikimedia.org/wikipedia/commons/c/c2/Eierkoch_Egg_coddler_No2_Wilhelm_Wagenfeld_Jenaer_Glas.jpg,images/wagenfeld/wagenfeld_egg_coddler.jpg,Match: File:Eierkoch Egg coddler No2 Wilhelm Wagenfeld Jenaer Glas.jpg
Wilhelm Wagenfeld,wagenfeld_glassware,Target,NotFound,,images/wagenfeld/wagenfeld_glassware.jpg,No match in category
Alvar Aalto,aalto_aalto_house,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/3/31/Aaltofirma.jpg,images/aalto/aalto_aalto_house.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,aalto_baker_house,Target,NotFound,,images/aalto/aalto_baker_house.jpg,No match in category
Alvar Aalto,aalto_beehive_lamp,Target,NotFound,,images/aalto/aalto_beehive_lamp.jpg,No match in category
Alvar Aalto,aalto_finlandia_hall,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/d/d7/Alvar_Aalto_and_model_of_the_Finlandia_Hall_1966_%28JOKAHBL3E_G10-1%29.tif,images/aalto/aalto_finlandia_hall.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,aalto_paimio_chair,Target,NotFound,,images/aalto/aalto_paimio_chair.jpg,No match in category
Alvar Aalto,aalto_portrait,Target,Failed,https://upload.wikimedia.org/wikipedia/commons/8/8a/Berlin-_Interbau%3B_Portrait_Architekt_Alvar_Aalto_%28Finnland%29_-_LABW_-_Staatsarchiv_Freiburg_W_134_Nr._048904a.jpeg,images/aalto/aalto_portrait.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,aalto_savoy_vase,Target,NotFound,,images/aalto/aalto_savoy_vase.jpg,No match in category
Alvar Aalto,aalto_stool_60,Target,NotFound,,images/aalto/aalto_stool_60.jpg,No match in category
Alvar Aalto,aalto_tea_trolley_900,Target,NotFound,,images/aalto/aalto_tea_trolley_900.jpg,No match in category
Alvar Aalto,aalto_viipuri_library,Target,NotFound,,images/aalto/aalto_viipuri_library.jpg,No match in category
Alvar Aalto,Aaltofirma.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/3/31/Aaltofirma.jpg,D:\history of id course\images\_extras\aalto\Aaltofirma.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,Alvar Aalto & Elissa Aalto 1956.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/b/bf/Alvar_Aalto_%26_Elissa_Aalto_1956.jpg,D:\history of id course\images\_extras\aalto\Alvar_Aalto___Elissa_Aalto_1956.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,ALVAR AALTO (1898-1976), Ateneum, Helsinki 2017. 4K.webm,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/a/aa/ALVAR_AALTO_%281898-1976%29%2C_Ateneum%2C_Helsinki_2017._4K.webm,D:\history of id course\images\_extras\aalto\ALVAR_AALTO__1898-1976___Ateneum__Helsinki_2017._4K.webm,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,Alvar Aalto 1956 (1).jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/f/f7/Alvar_Aalto_1956_%281%29.jpg,D:\history of id course\images\_extras\aalto\Alvar_Aalto_1956__1_.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,Alvar Aalto 1956 (2).jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/d/d8/Alvar_Aalto_1956_%282%29.jpg,D:\history of id course\images\_extras\aalto\Alvar_Aalto_1956__2_.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,Alvar Aalto 1956 (3).jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/0/0e/Alvar_Aalto_1956_%283%29.jpg,D:\history of id course\images\_extras\aalto\Alvar_Aalto_1956__3_.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,Alvar Aalto 1956 (4).jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/e/ed/Alvar_Aalto_1956_%284%29.jpg,D:\history of id course\images\_extras\aalto\Alvar_Aalto_1956__4_.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
Alvar Aalto,Alvar Aalto 1964.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/6/68/Alvar_Aalto_1964.jpg,D:\history of id course\images\_extras\aalto\Alvar_Aalto_1964.jpg,Please honor our robot policy https://w.wiki/4wJS. (135ee38)
